Suburb/Town Name,Postcode,Local Government Area,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,%_crime_change,crime_quartile,%_property_incr
Croydon South,3136,Maroondah,15.0,12.0,12.0,34.0,10.0,20.0,17.0,31.0,24.0,8.0,-46.36,1.0,100.79
St Albans Park,3219,Greater Geelong,21.0,32.0,6.0,14.0,25.0,7.0,20.0,11.0,17.0,11.0,-47.39,1.0,85.82
Essendon West,3040,Moonee Valley,2.0,1.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,-47.62,1.0,61.81
Strathtulloh,3338,Melton,2.0,0.0,4.0,0.0,1.0,0.0,3.0,8.0,6.0,1.0,-47.62,1.0,83.57
Bruthen,3885,East Gippsland,2.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,-47.62,1.0,96.46
Research,3095,Nillumbik,2.0,1.0,4.0,2.0,5.0,8.0,3.0,0.0,0.0,1.0,-47.62,1.0,80.02
Rushworth,3612,Campaspe,2.0,4.0,14.0,1.0,0.0,13.0,8.0,3.0,9.0,1.0,-47.62,1.0,126.71
Clarinda,3169,Kingston,23.0,30.0,37.0,19.0,14.0,25.0,22.0,29.0,35.0,12.0,-47.62,1.0,123.43
Eagle Point,3878,East Gippsland,2.0,8.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,-47.62,1.0,85.9
Wonthaggi,3995,Bass Coast,56.0,57.0,59.0,41.0,39.0,31.0,44.0,37.0,30.0,29.0,-48.13,1.0,143.33
Chiltern,3683,Indigo,4.0,0.0,4.0,3.0,0.0,2.0,4.0,1.0,2.0,2.0,-48.78,1.0,128.57
Jackass Flat,3556,Greater Bendigo,4.0,5.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,-48.78,1.0,88.7
Daylesford,3460,Hepburn,4.0,1.0,8.0,3.0,9.0,9.0,11.0,3.0,2.0,2.0,-48.78,1.0,132.47
Lake Boga,3584,Swan Hill,4.0,1.0,1.0,4.0,1.0,5.0,2.0,3.0,0.0,2.0,-48.78,1.0,71.5
Cobram,3644,Moira,55.0,33.0,19.0,53.0,48.0,44.0,95.0,45.0,90.0,28.0,-49.0,1.0,72.02
Strathmerton,3641,Moira,8.0,0.0,2.0,0.0,2.0,0.0,8.0,9.0,1.0,4.0,-49.38,1.0,56.02
Mount Clear,3350,Ballarat,12.0,9.0,8.0,18.0,3.0,2.0,9.0,2.0,5.0,6.0,-49.59,1.0,105.07
Seddon,3011,Maribyrnong,14.0,13.0,10.0,5.0,4.0,8.0,6.0,3.0,2.0,7.0,-49.65,1.0,43.85
Upwey,3158,Yarra Ranges,16.0,11.0,6.0,15.0,10.0,20.0,15.0,6.0,8.0,8.0,-49.69,1.0,103.53
Monbulk,3793,Yarra Ranges,23.0,12.0,8.0,9.0,5.0,4.0,16.0,13.0,6.0,11.0,-51.95,1.0,100.0
Broadford,3658,Mitchell,13.0,21.0,24.0,24.0,20.0,29.0,15.0,34.0,13.0,6.0,-53.44,1.0,104.12
Warracknabeal,3393,Yarriambiack,13.0,2.0,2.0,3.0,6.0,6.0,20.0,5.0,10.0,6.0,-53.44,1.0,99.53
Kealba,3021,Brimbank,26.0,74.0,43.0,56.0,44.0,32.0,49.0,60.0,13.0,12.0,-53.64,1.0,104.05
Springvale South,3172,Greater Dandenong,127.0,70.0,41.0,71.0,79.0,94.0,63.0,71.0,40.0,58.0,-54.29,1.0,86.05
Frankston South,3199,Frankston,20.0,21.0,33.0,50.0,24.0,42.0,25.0,33.0,33.0,9.0,-54.73,1.0,101.12
Terang,3264,Corangamite,9.0,11.0,14.0,8.0,17.0,19.0,5.0,7.0,8.0,4.0,-54.95,1.0,104.33
South Dudley,3995,Bass Coast,9.0,5.0,3.0,5.0,7.0,2.0,16.0,3.0,1.0,4.0,-54.95,1.0,171.88
Beaumaris,3193,Bayside,27.0,29.0,14.0,27.0,16.0,21.0,19.0,38.0,9.0,12.0,-55.35,1.0,91.81
Ringwood North,3134,Maroondah,7.0,6.0,18.0,5.0,9.0,9.0,5.0,8.0,4.0,3.0,-56.34,1.0,79.08
Yarra Junction,3797,Yarra Ranges,7.0,10.0,6.0,15.0,6.0,9.0,1.0,5.0,2.0,3.0,-56.34,1.0,88.19
Kyneton,3444,Macedon Ranges,35.0,42.0,33.0,27.0,16.0,20.0,17.0,24.0,23.0,15.0,-56.98,1.0,141.19
Irymple,3498,Mildura,26.0,19.0,38.0,28.0,51.0,15.0,18.0,32.0,25.0,11.0,-57.47,1.0,109.27
Foster,3960,South Gippsland,5.0,4.0,9.0,8.0,1.0,5.0,3.0,2.0,6.0,2.0,-58.82,1.0,66.11
Spring Gully,3550,Greater Bendigo,10.0,7.0,5.0,2.0,0.0,2.0,6.0,11.0,3.0,4.0,-59.41,1.0,102.9
Sunshine West,3020,Brimbank,109.0,69.0,140.0,109.0,76.0,53.0,107.0,124.0,42.0,44.0,-59.58,1.0,102.86
Alphington,3078,Darebin,20.0,7.0,3.0,20.0,14.0,2.0,4.0,8.0,8.0,8.0,-59.7,1.0,84.26
North Wonthaggi,3995,Bass Coast,20.0,13.0,9.0,18.0,22.0,9.0,24.0,13.0,38.0,8.0,-59.7,1.0,188.7
Eaglehawk,3556,Greater Bendigo,25.0,26.0,18.0,24.0,17.0,31.0,8.0,26.0,25.0,10.0,-59.76,1.0,83.71
Glen Huntly,3163,Glen Eira,26.0,13.0,9.0,7.0,9.0,9.0,11.0,18.0,7.0,10.0,-61.3,1.0,-15.7
Hawthorn,3122,Boroondara,91.0,70.0,85.0,83.0,68.0,55.0,45.0,49.0,39.0,35.0,-61.47,1.0,57.78
Cockatoo,3781,Cardinia,14.0,13.0,18.0,3.0,5.0,6.0,9.0,8.0,11.0,5.0,-63.83,1.0,139.44
Blackburn North,3130,Whitehorse,14.0,7.0,26.0,6.0,16.0,20.0,20.0,17.0,24.0,5.0,-63.83,1.0,106.72
Cowes,3922,Bass Coast,28.0,18.0,37.0,32.0,45.0,10.0,19.0,14.0,9.0,10.0,-64.06,1.0,177.27
Sunshine North,3020,Brimbank,156.0,110.0,178.0,97.0,86.0,106.0,102.0,82.0,107.0,56.0,-64.06,1.0,83.62
Ararat,3377,Ararat,251.0,32.0,88.0,140.0,103.0,135.0,83.0,117.0,134.0,90.0,-64.12,1.0,88.89
St Andrews Beach,3941,Mornington Peninsula,3.0,0.0,4.0,2.0,0.0,3.0,1.0,2.0,8.0,1.0,-64.52,1.0,232.29
Elmore,3558,Greater Bendigo,3.0,0.0,9.0,2.0,26.0,6.0,1.0,6.0,1.0,1.0,-64.52,1.0,125.54
Violet Town,3669,Strathbogie,3.0,5.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,1.0,-64.52,1.0,47.67
Nar Nar Goon,3812,Cardinia,3.0,7.0,0.0,0.0,3.0,9.0,1.0,15.0,6.0,1.0,-64.52,1.0,87.14
Bridgewater On Loddon,3516,Loddon,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,-64.52,1.0,88.89
Sea Lake,3533,Buloke,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,-64.52,1.0,100.0
Pascoe Vale,3044,Merri-bek,52.0,50.0,54.0,43.0,24.0,91.0,52.0,68.0,45.0,18.0,-65.26,1.0,89.22
Gembrook,3783,Cardinia,6.0,2.0,8.0,4.0,7.0,7.0,11.0,3.0,3.0,2.0,-65.57,1.0,138.37
Tongala,3621,Campaspe,6.0,6.0,5.0,9.0,3.0,7.0,8.0,6.0,2.0,2.0,-65.57,1.0,128.65
Dimboola,3414,Hindmarsh,6.0,3.0,8.0,4.0,9.0,12.0,15.0,11.0,9.0,2.0,-65.57,1.0,183.71
Huntly,3163,Greater Bendigo,6.0,2.0,0.0,5.0,4.0,9.0,6.0,4.0,7.0,2.0,-65.57,1.0,62.37
Apollo Bay,3233,Colac-Otway,9.0,2.0,9.0,9.0,7.0,6.0,8.0,4.0,13.0,3.0,-65.93,1.0,157.78
Alexandra,3714,Murrindindi,18.0,27.0,3.0,6.0,9.0,17.0,5.0,19.0,5.0,6.0,-66.3,1.0,108.81
Ormond,3204,Glen Eira,27.0,10.0,15.0,8.0,8.0,17.0,41.0,22.0,42.0,9.0,-66.42,1.0,93.23
Balwyn,3103,Boroondara,28.0,22.0,14.0,18.0,18.0,15.0,32.0,5.0,5.0,9.0,-67.62,1.0,77.55
Heyfield,3858,Wellington,23.0,10.0,6.0,6.0,11.0,8.0,14.0,18.0,5.0,7.0,-69.26,1.0,117.5
Emerald,3782,Cardinia,10.0,8.0,25.0,10.0,14.0,22.0,27.0,12.0,1.0,3.0,-69.31,1.0,111.36
Yackandandah,3749,Indigo,10.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,-69.31,1.0,138.17
Burnside Heights,3023,Melton,22.0,39.0,38.0,11.0,6.0,26.0,13.0,20.0,5.0,6.0,-72.4,1.0,67.1
Rutherglen,3685,Indigo,4.0,1.0,5.0,1.0,4.0,1.0,11.0,9.0,8.0,1.0,-73.17,1.0,111.21
Jan Juc,3228,Surf Coast,4.0,5.0,7.0,1.0,4.0,3.0,0.0,11.0,1.0,1.0,-73.17,1.0,137.39
Yallambie,3085,Banyule,8.0,6.0,6.0,15.0,0.0,3.0,6.0,13.0,12.0,2.0,-74.07,1.0,70.89
Manifold Heights,3218,Greater Geelong,9.0,8.0,5.0,3.0,14.0,12.0,5.0,10.0,5.0,2.0,-76.92,1.0,75.4
Northcote,3070,Darebin,98.0,82.0,115.0,90.0,64.0,55.0,54.0,55.0,36.0,22.0,-77.47,1.0,89.49
Coleraine,3315,Southern Grampians,5.0,4.0,1.0,1.0,7.0,1.0,3.0,3.0,3.0,1.0,-78.43,1.0,153.39
Warrandyte,3113,Manningham,10.0,7.0,8.0,6.0,15.0,18.0,4.0,7.0,4.0,2.0,-79.21,1.0,106.25
Inverloch,3996,Bass Coast,21.0,10.0,12.0,6.0,2.0,29.0,3.0,11.0,5.0,4.0,-80.57,1.0,115.2
Glenrowan,3675,Wangaratta,6.0,5.0,10.0,4.0,8.0,10.0,8.0,1.0,5.0,1.0,-81.97,1.0,124.35
Wattle Glen,3096,Nillumbik,6.0,1.0,7.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,-81.97,1.0,88.42
Avonsleigh,3782,Cardinia,6.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,-81.97,1.0,67.86
Ardeer,3022,Brimbank,85.0,18.0,35.0,14.0,11.0,15.0,11.0,15.0,47.0,14.0,-83.43,1.0,123.48
Waterways,3195,Kingston,7.0,3.0,13.0,3.0,1.0,1.0,2.0,6.0,2.0,1.0,-84.51,1.0,90.48
Beechworth,3747,Indigo,7.0,13.0,5.0,7.0,4.0,11.0,2.0,16.0,5.0,1.0,-84.51,1.0,118.64
Grantville,3984,Bass Coast,7.0,15.0,1.0,3.0,1.0,8.0,3.0,11.0,4.0,1.0,-84.51,1.0,165.35
Tatura,3616,Greater Shepparton,35.0,12.0,23.0,12.0,14.0,14.0,14.0,14.0,7.0,5.0,-85.47,1.0,67.39
Ventnor,3922,Bass Coast,8.0,2.0,42.0,3.0,2.0,2.0,1.0,0.0,4.0,1.0,-86.42,1.0,127.03
Heathcote,3523,Greater Bendigo,39.0,50.0,35.0,14.0,9.0,4.0,9.0,9.0,4.0,5.0,-86.96,1.0,119.78
Winchelsea,3241,Surf Coast,9.0,5.0,4.0,7.0,1.0,2.0,5.0,3.0,6.0,1.0,-87.91,1.0,106.62
Heywood,3304,Glenelg,11.0,14.0,5.0,8.0,8.0,5.0,6.0,5.0,2.0,1.0,-90.09,1.0,86.62
Yea,3755,Murrindindi,11.0,6.0,2.0,5.0,1.0,0.0,4.0,6.0,3.0,1.0,-90.09,1.0,134.62
Golden Beach,3851,Wellington,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,-90.91,1.0,121.24
Lake Gardens,3355,Ballarat,1.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,-90.91,1.0,69.66
Rhyll,3923,Bass Coast,1.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,-90.91,1.0,137.91
Lake Tyers Beach,3909,East Gippsland,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,-90.91,1.0,207.41
Penshurst,3289,Southern Grampians,1.0,2.0,0.0,1.0,3.0,1.0,0.0,14.0,1.0,0.0,-90.91,1.0,64.93
Pioneer Bay,3984,Bass Coast,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,-90.91,1.0,175.0
Point Lonsdale,3225,Queenscliffe,1.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,-90.91,1.0,112.14
Lake Bunga,3909,East Gippsland,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,-90.91,1.0,320.0
Port Campbell,3269,Corangamite,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-90.91,1.0,151.97
Stanhope,3623,Campaspe,1.0,1.0,1.0,1.0,0.0,2.0,0.0,6.0,1.0,0.0,-90.91,1.0,48.33
Tecoma,3160,Yarra Ranges,1.0,5.0,1.0,3.0,8.0,13.0,6.0,8.0,5.0,0.0,-90.91,1.0,123.86
Flinders,3929,Mornington Peninsula,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-90.91,1.0,402.61
Mortlake,3272,Moyne,1.0,3.0,13.0,3.0,3.0,1.0,1.0,4.0,2.0,0.0,-90.91,1.0,149.03
Mount Egerton,3352,Moorabool,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-90.91,1.0,80.0
Skipton,3361,Corangamite,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,-90.91,1.0,127.42
Malmsbury,3446,Macedon Ranges,1.0,7.0,1.0,5.0,4.0,4.0,21.0,0.0,2.0,0.0,-90.91,1.0,154.7
The Patch,3792,Yarra Ranges,1.0,5.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,-90.91,1.0,105.21
Nelson,3292,Glenelg,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-90.91,1.0,83.04
Lorne,3232,Surf Coast,14.0,9.0,7.0,10.0,11.0,3.0,6.0,3.0,2.0,1.0,-92.2,1.0,72.02
Peterborough,3270,Moyne,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-95.24,1.0,112.17
Marong,3515,Greater Bendigo,2.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,4.0,0.0,-95.24,1.0,106.45
Kilcunda,3995,Bass Coast,2.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,5.0,0.0,-95.24,1.0,116.0
Buninyong,3357,Ballarat,2.0,8.0,10.0,5.0,5.0,2.0,6.0,0.0,6.0,0.0,-95.24,1.0,115.52
Attwood,3049,Hume,2.0,5.0,7.0,10.0,1.0,1.0,6.0,8.0,1.0,0.0,-95.24,1.0,30.19
Myrtleford,3737,Alpine,23.0,14.0,33.0,11.0,9.0,26.0,20.0,20.0,11.0,1.0,-95.24,1.0,183.86
Nathalia,3638,Moira,2.0,4.0,5.0,1.0,5.0,0.0,1.0,3.0,1.0,0.0,-95.24,1.0,100.0
Allansford,3277,Warrnambool,3.0,1.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,0.0,-96.77,1.0,102.9
Yinnar,3869,Latrobe,3.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-96.77,1.0,155.68
Ivanhoe East,3079,Banyule,3.0,1.0,5.0,3.0,6.0,4.0,2.0,2.0,4.0,0.0,-96.77,1.0,103.82
Mount Beauty,3699,Alpine,3.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,-96.77,1.0,222.22
Mount Macedon,3441,Macedon Ranges,3.0,3.0,4.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,-96.77,1.0,130.94
Chewton,3451,Mount Alexander,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,-96.77,1.0,396.0
Nerrina,3350,Ballarat,3.0,2.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-96.77,1.0,12.09
Dalyston,3992,Bass Coast,3.0,1.0,1.0,5.0,1.0,4.0,2.0,7.0,1.0,0.0,-96.77,1.0,131.63
Junortoun,3551,Greater Bendigo,3.0,0.0,3.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,-96.77,1.0,85.82
Smiths Beach,3922,Bass Coast,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-96.77,1.0,162.15
Sunset Strip,3922,Bass Coast,3.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-96.77,1.0,176.95
Belgrave Heights,3160,Yarra Ranges,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-96.77,1.0,171.4
Rawson,3825,Baw Baw,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-97.56,1.0,80.69
Wycheproof,3527,Buloke,4.0,4.0,2.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,-97.56,1.0,94.74
Mallacoota,3892,East Gippsland,4.0,12.0,0.0,6.0,1.0,3.0,4.0,2.0,8.0,0.0,-97.56,1.0,43.16
Creswick,3363,Hepburn,4.0,8.0,20.0,7.0,8.0,3.0,3.0,8.0,5.0,0.0,-97.56,1.0,112.24
Ripponlea,3185,Port Phillip,5.0,0.0,4.0,1.0,2.0,5.0,5.0,7.0,2.0,0.0,-98.04,1.0,67.51
Kaniva,3419,West Wimmera,5.0,2.0,4.0,9.0,3.0,8.0,9.0,4.0,0.0,0.0,-98.04,1.0,68.0
Mirboo North,3871,South Gippsland,6.0,5.0,6.0,3.0,1.0,7.0,0.0,1.0,0.0,0.0,-98.36,1.0,134.34
Millgrove,3799,Yarra Ranges,6.0,8.0,0.0,5.0,1.0,2.0,0.0,4.0,3.0,0.0,-98.36,1.0,155.51
Newhaven,3925,Bass Coast,6.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,-98.36,1.0,111.64
Olinda,3788,Yarra Ranges,9.0,8.0,5.0,4.0,2.0,10.0,12.0,5.0,2.0,0.0,-98.9,1.0,89.21
St Leonards,3223,Greater Geelong,10.0,8.0,9.0,8.0,7.0,3.0,2.0,4.0,0.0,0.0,-99.01,1.0,124.57
Euroa,3666,Strathbogie,11.0,5.0,4.0,5.0,3.0,3.0,7.0,1.0,5.0,0.0,-99.1,1.0,86.3
Wedderburn,3518,Loddon,15.0,2.0,5.0,4.0,2.0,1.0,0.0,3.0,7.0,0.0,-99.34,1.0,111.04
