Suburb/Town Name,Postcode,Local Government Area,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,%_crime_change,crime_quartile,%_property_incr
Kensington,3031,Melbourne,74.0,114.0,98.0,66.0,60.0,155.0,51.0,42.0,22.0,32.0,-56.68,1.0,76.67
East Geelong,3219,Greater Geelong,14.0,8.0,13.0,20.0,12.0,16.0,9.0,6.0,38.0,6.0,-56.74,1.0,88.0
Gembrook,3783,Cardinia,14.0,0.0,2.0,6.0,15.0,6.0,9.0,4.0,15.0,6.0,-56.74,1.0,138.37
Broadford,3658,Mitchell,21.0,17.0,13.0,30.0,29.0,29.0,31.0,22.0,17.0,9.0,-56.87,1.0,104.12
Castlemaine,3450,Mount Alexander,53.0,44.0,55.0,62.0,48.0,45.0,53.0,32.0,32.0,22.0,-58.38,1.0,92.75
Wonthaggi,3995,Bass Coast,121.0,58.0,77.0,60.0,61.0,65.0,56.0,52.0,41.0,50.0,-58.63,1.0,143.33
Emerald,3782,Cardinia,10.0,12.0,33.0,15.0,13.0,3.0,21.0,4.0,7.0,4.0,-59.41,1.0,111.36
Lower Plenty,3093,Banyule,10.0,18.0,18.0,11.0,25.0,6.0,25.0,9.0,22.0,4.0,-59.41,1.0,128.95
Frankston,3199,Frankston,1313.0,935.0,800.0,777.0,666.0,668.0,699.0,628.0,573.0,532.0,-59.48,1.0,122.57
Williamstown,3016,Hobsons Bay,114.0,76.0,54.0,67.0,59.0,111.0,90.0,52.0,52.0,46.0,-59.6,1.0,71.25
St Arnaud,3478,Northern Grampians,25.0,18.0,22.0,40.0,33.0,17.0,23.0,17.0,24.0,10.0,-59.76,1.0,82.14
Ballarat Central,3350,Ballarat,374.0,429.0,257.0,258.0,227.0,245.0,200.0,141.0,147.0,150.0,-59.88,1.0,120.5
Maryborough,3465,Central Goldfields,133.0,114.0,77.0,67.0,59.0,68.0,61.0,87.0,59.0,53.0,-60.11,1.0,101.03
Caulfield,3162,Glen Eira,23.0,18.0,34.0,33.0,30.0,16.0,17.0,20.0,14.0,9.0,-60.61,1.0,61.19
Ormond,3204,Glen Eira,26.0,29.0,21.0,25.0,26.0,24.0,15.0,23.0,11.0,10.0,-61.3,1.0,93.23
Frankston South,3199,Frankston,39.0,103.0,24.0,24.0,29.0,18.0,14.0,46.0,20.0,15.0,-61.38,1.0,101.12
Chadstone,3148,Monash,34.0,36.0,63.0,26.0,74.0,18.0,45.0,60.0,30.0,13.0,-61.58,1.0,65.86
Ballan,3342,Moorabool,8.0,13.0,10.0,6.0,9.0,10.0,8.0,11.0,2.0,3.0,-61.73,1.0,87.78
Omeo,3898,East Gippsland,8.0,5.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,3.0,-61.73,1.0,64.29
Breakwater,3219,Greater Geelong,16.0,7.0,16.0,14.0,20.0,21.0,23.0,13.0,6.0,6.0,-62.11,1.0,132.75
Irymple,3498,Mildura,32.0,37.0,29.0,31.0,64.0,12.0,19.0,120.0,21.0,12.0,-62.31,1.0,109.27
Hamilton,3300,Southern Grampians,134.0,98.0,103.0,105.0,120.0,146.0,91.0,64.0,66.0,50.0,-62.64,1.0,87.01
Balwyn,3103,Boroondara,19.0,16.0,14.0,21.0,8.0,8.0,14.0,9.0,11.0,7.0,-62.83,1.0,77.55
Warracknabeal,3393,Yarriambiack,19.0,21.0,22.0,13.0,10.0,13.0,39.0,15.0,6.0,7.0,-62.83,1.0,99.53
Carrum,3197,Kingston,54.0,54.0,34.0,41.0,41.0,41.0,65.0,17.0,23.0,20.0,-62.85,1.0,79.71
Hampton East,3188,Bayside,36.0,49.0,55.0,46.0,32.0,66.0,34.0,51.0,16.0,13.0,-63.71,1.0,94.81
Baxter,3911,Mornington Peninsula,14.0,8.0,16.0,21.0,8.0,10.0,14.0,20.0,6.0,5.0,-63.83,1.0,138.28
Inverloch,3996,Bass Coast,28.0,27.0,23.0,16.0,7.0,11.0,9.0,14.0,9.0,10.0,-64.06,1.0,115.2
Albert Park,3206,Port Phillip,45.0,36.0,35.0,26.0,20.0,17.0,19.0,27.0,13.0,16.0,-64.3,1.0,52.65
Port Albert,3971,Wellington,3.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,-64.52,1.0,99.43
Mallacoota,3892,East Gippsland,20.0,12.0,6.0,4.0,7.0,3.0,5.0,2.0,4.0,7.0,-64.68,1.0,43.16
Fitzroy,3065,Yarra,329.0,292.0,267.0,171.0,221.0,181.0,131.0,173.0,139.0,116.0,-64.72,1.0,63.23
Mitcham,3132,Whitehorse,40.0,40.0,39.0,38.0,68.0,77.0,29.0,28.0,26.0,14.0,-64.84,1.0,86.92
Belgrave,3160,Yarra Ranges,29.0,26.0,35.0,32.0,29.0,36.0,30.0,28.0,11.0,10.0,-65.29,1.0,122.68
Strathmerton,3641,Moira,6.0,4.0,8.0,13.0,5.0,2.0,4.0,14.0,6.0,2.0,-65.57,1.0,56.02
Springvale South,3172,Greater Dandenong,67.0,51.0,54.0,30.0,26.0,47.0,46.0,22.0,27.0,23.0,-65.57,1.0,86.05
Port Campbell,3269,Corangamite,6.0,6.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,-65.57,1.0,151.97
St Leonards,3223,Greater Geelong,6.0,4.0,12.0,5.0,6.0,12.0,11.0,6.0,9.0,2.0,-65.57,1.0,124.57
Burnside,3023,Melton,12.0,15.0,19.0,12.0,4.0,4.0,11.0,6.0,14.0,4.0,-66.12,1.0,93.46
Cockatoo,3781,Cardinia,12.0,11.0,14.0,4.0,7.0,3.0,10.0,5.0,9.0,4.0,-66.12,1.0,139.44
Balwyn North,3104,Boroondara,45.0,27.0,26.0,10.0,18.0,8.0,13.0,12.0,9.0,15.0,-66.52,1.0,59.4
Parkdale,3195,Kingston,72.0,27.0,27.0,36.0,24.0,43.0,23.0,30.0,18.0,24.0,-66.57,1.0,83.09
Wangaratta,3678,Wangaratta,436.0,391.0,421.0,291.0,293.0,239.0,181.0,161.0,150.0,145.0,-66.73,1.0,120.83
Hawthorn,3122,Boroondara,97.0,100.0,75.0,77.0,79.0,38.0,55.0,50.0,51.0,32.0,-66.94,1.0,57.78
Langwarrin,3910,Frankston,114.0,93.0,81.0,61.0,46.0,61.0,24.0,47.0,49.0,37.0,-67.48,1.0,123.38
Korumburra,3950,South Gippsland,25.0,12.0,17.0,29.0,20.0,29.0,12.0,15.0,17.0,8.0,-67.73,1.0,122.46
Chelsea,3196,Kingston,78.0,61.0,49.0,53.0,39.0,79.0,36.0,39.0,26.0,25.0,-67.86,1.0,108.66
Yarra Junction,3797,Yarra Ranges,10.0,13.0,13.0,3.0,11.0,4.0,2.0,11.0,7.0,3.0,-69.31,1.0,88.19
Ironbark,3550,Greater Bendigo,10.0,3.0,5.0,5.0,6.0,3.0,13.0,12.0,5.0,3.0,-69.31,1.0,91.34
Bruthen,3885,East Gippsland,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,-70.42,1.0,96.46
Glenrowan,3675,Wangaratta,7.0,9.0,3.0,1.0,4.0,4.0,8.0,4.0,1.0,2.0,-70.42,1.0,124.35
Eildon,3713,Murrindindi,11.0,14.0,9.0,7.0,6.0,2.0,0.0,11.0,4.0,3.0,-72.07,1.0,128.57
Ardeer,3022,Brimbank,44.0,16.0,15.0,11.0,16.0,12.0,15.0,12.0,19.0,12.0,-72.56,1.0,123.48
Shepparton North,3631,Greater Shepparton,4.0,4.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,-73.17,1.0,89.02
Buninyong,3357,Ballarat,4.0,14.0,7.0,6.0,11.0,4.0,13.0,1.0,12.0,1.0,-73.17,1.0,115.52
Croydon Hills,3136,Maroondah,4.0,5.0,4.0,8.0,3.0,4.0,1.0,7.0,1.0,1.0,-73.17,1.0,95.98
Campbells Creek,3451,Mount Alexander,4.0,8.0,1.0,18.0,2.0,1.0,1.0,3.0,2.0,1.0,-73.17,1.0,81.94
Kaniva,3419,West Wimmera,8.0,0.0,4.0,0.0,9.0,9.0,0.0,3.0,2.0,2.0,-74.07,1.0,68.0
Murchison,3610,Greater Shepparton,8.0,9.0,9.0,0.0,0.0,3.0,5.0,3.0,1.0,2.0,-74.07,1.0,120.43
Yallambie,3085,Banyule,8.0,6.0,4.0,4.0,1.0,9.0,5.0,21.0,7.0,2.0,-74.07,1.0,70.89
Quarry Hill,3550,Greater Bendigo,12.0,9.0,2.0,8.0,5.0,9.0,2.0,6.0,3.0,3.0,-74.38,1.0,51.95
Skye,3977,Frankston,60.0,14.0,29.0,31.0,28.0,16.0,39.0,19.0,20.0,15.0,-74.88,1.0,105.7
Glen Huntly,3163,Glen Eira,29.0,12.0,11.0,27.0,32.0,25.0,18.0,31.0,8.0,7.0,-75.6,1.0,-15.7
Corryong,3707,Towong,29.0,14.0,2.0,9.0,17.0,11.0,4.0,5.0,4.0,7.0,-75.6,1.0,72.67
Upwey,3158,Yarra Ranges,25.0,14.0,13.0,15.0,8.0,17.0,10.0,8.0,12.0,6.0,-75.7,1.0,103.53
Cobden,3266,Corangamite,9.0,2.0,14.0,10.0,8.0,1.0,6.0,0.0,2.0,2.0,-76.92,1.0,86.46
Herne Hill,3218,Greater Geelong,27.0,20.0,4.0,4.0,5.0,14.0,7.0,12.0,6.0,6.0,-77.49,1.0,124.29
Bright,3741,Alpine,23.0,9.0,16.0,10.0,15.0,24.0,12.0,21.0,14.0,5.0,-77.92,1.0,276.92
Pearcedale,3912,Casey,5.0,6.0,1.0,4.0,9.0,1.0,9.0,11.0,6.0,1.0,-78.43,1.0,155.84
Wesburn,3799,Yarra Ranges,5.0,3.0,1.0,5.0,1.0,2.0,1.0,3.0,5.0,1.0,-78.43,1.0,124.0
Seaholme,3018,Hobsons Bay,5.0,3.0,4.0,4.0,3.0,2.0,1.0,0.0,4.0,1.0,-78.43,1.0,90.33
Attwood,3049,Hume,5.0,2.0,6.0,9.0,1.0,9.0,12.0,4.0,1.0,1.0,-78.43,1.0,30.19
Spring Gully,3550,Greater Bendigo,10.0,7.0,6.0,8.0,5.0,8.0,7.0,8.0,3.0,2.0,-79.21,1.0,102.9
Oakleigh,3166,Monash,315.0,67.0,80.0,68.0,62.0,82.0,66.0,59.0,86.0,64.0,-79.66,1.0,89.12
Black Rock,3193,Bayside,21.0,11.0,5.0,11.0,6.0,4.0,3.0,5.0,1.0,4.0,-80.57,1.0,138.78
Warrandyte,3113,Manningham,11.0,7.0,4.0,4.0,7.0,5.0,11.0,11.0,4.0,2.0,-81.08,1.0,106.25
Bonnie Doon,3720,Mansfield,6.0,3.0,2.0,1.0,1.0,2.0,1.0,11.0,2.0,1.0,-81.97,1.0,205.0
Essendon West,3040,Moonee Valley,6.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,-81.97,1.0,61.81
Ventnor,3922,Bass Coast,6.0,0.0,5.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,-81.97,1.0,127.03
Newlands Arm,3875,East Gippsland,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-81.97,1.0,106.25
Beaumaris,3193,Bayside,30.0,19.0,11.0,14.0,17.0,11.0,10.0,15.0,9.0,5.0,-83.06,1.0,91.81
Somerville,3912,Mornington Peninsula,37.0,42.0,43.0,33.0,22.0,35.0,39.0,22.0,29.0,6.0,-83.56,1.0,133.77
Newington,3350,Ballarat,7.0,3.0,2.0,6.0,1.0,0.0,2.0,1.0,10.0,1.0,-84.51,1.0,101.56
Tatura,3616,Greater Shepparton,51.0,14.0,34.0,15.0,22.0,12.0,5.0,14.0,3.0,7.0,-86.11,1.0,67.39
Monbulk,3793,Yarra Ranges,24.0,8.0,2.0,13.0,3.0,2.0,9.0,3.0,3.0,3.0,-87.14,1.0,100.0
Euroa,3666,Strathbogie,17.0,16.0,6.0,8.0,11.0,6.0,5.0,6.0,2.0,2.0,-87.72,1.0,86.3
Myrtleford,3737,Alpine,62.0,28.0,36.0,25.0,35.0,25.0,23.0,45.0,23.0,6.0,-90.18,1.0,183.86
Birchip,3483,Buloke,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,-90.91,1.0,50.0
Avenel,3664,Strathbogie,1.0,1.0,1.0,3.0,5.0,5.0,2.0,3.0,1.0,0.0,-90.91,1.0,122.94
Coongulla,3860,Wellington,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,-90.91,1.0,95.0
Nelson,3292,Glenelg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-90.91,1.0,83.04
Loch Sport,3851,Wellington,1.0,1.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,-90.91,1.0,151.51
Coronet Bay,3984,Bass Coast,1.0,1.0,5.0,8.0,4.0,1.0,4.0,0.0,2.0,0.0,-90.91,1.0,154.98
Smiths Beach,3922,Bass Coast,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.91,1.0,162.15
Marong,3515,Greater Bendigo,1.0,2.0,9.0,0.0,1.0,1.0,3.0,8.0,1.0,0.0,-90.91,1.0,106.45
Sunderland Bay,3922,Bass Coast,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-90.91,1.0,219.72
Shoreham,3916,Mornington Peninsula,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.91,1.0,90.28
Golden Beach,3851,Wellington,1.0,0.0,3.0,11.0,0.0,5.0,2.0,2.0,2.0,0.0,-90.91,1.0,121.24
Seaspray,3851,Wellington,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,-90.91,1.0,156.58
Newstead,3462,Mount Alexander,1.0,1.0,3.0,2.0,3.0,0.0,4.0,0.0,1.0,0.0,-90.91,1.0,105.0
Eastwood,3875,East Gippsland,1.0,2.0,18.0,2.0,2.0,7.0,10.0,4.0,8.0,0.0,-90.91,1.0,64.93
Pioneer Bay,3984,Bass Coast,1.0,5.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,-90.91,1.0,175.0
Rainbow,3424,Hindmarsh,1.0,4.0,2.0,4.0,0.0,0.0,3.0,2.0,5.0,0.0,-90.91,1.0,129.84
Wycheproof,3527,Buloke,14.0,4.0,3.0,2.0,8.0,5.0,1.0,0.0,1.0,1.0,-92.2,1.0,94.74
Anglesea,3230,Surf Coast,15.0,11.0,6.0,2.0,0.0,4.0,3.0,3.0,2.0,1.0,-92.72,1.0,211.36
Meredith,3333,Golden Plains,19.0,1.0,22.0,17.0,9.0,2.0,0.0,2.0,0.0,1.0,-94.24,1.0,84.14
Newhaven,3925,Bass Coast,2.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,-95.24,1.0,111.64
Lake Bunga,3909,East Gippsland,2.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,-95.24,1.0,320.0
Yackandandah,3749,Indigo,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-95.24,1.0,138.17
Barnawartha,3688,Indigo,2.0,1.0,1.0,5.0,3.0,1.0,5.0,4.0,3.0,0.0,-95.24,1.0,65.31
Beaconsfield Upper,3808,Cardinia,2.0,2.0,7.0,5.0,5.0,1.0,7.0,3.0,0.0,0.0,-95.24,1.0,156.38
Balnarring Beach,3926,Mornington Peninsula,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-95.24,1.0,146.33
Belgrave Heights,3160,Yarra Ranges,2.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,-95.24,1.0,171.4
Research,3095,Nillumbik,2.0,1.0,0.0,1.0,3.0,4.0,6.0,7.0,1.0,0.0,-95.24,1.0,80.02
Sunset Strip,3922,Bass Coast,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-95.24,1.0,176.95
Dinner Plain,3898,Alpine,2.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,-95.24,1.0,130.77
The Patch,3792,Yarra Ranges,2.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-95.24,1.0,105.21
Tallangatta,3701,Towong,2.0,1.0,4.0,7.0,4.0,2.0,12.0,1.0,1.0,0.0,-95.24,1.0,180.52
Swan Reach,3903,East Gippsland,2.0,1.0,12.0,3.0,1.0,6.0,4.0,10.0,0.0,0.0,-95.24,1.0,232.39
Trentham,3458,Hepburn,3.0,1.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,-96.77,1.0,133.13
Aireys Inlet,3231,Surf Coast,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,-96.77,1.0,163.55
Nyora,3987,South Gippsland,3.0,6.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,0.0,-96.77,1.0,230.34
Tongala,3621,Campaspe,3.0,10.0,4.0,10.0,9.0,5.0,7.0,2.0,1.0,0.0,-96.77,1.0,128.65
Mount Helen,3350,Ballarat,3.0,6.0,12.0,1.0,5.0,12.0,2.0,6.0,8.0,0.0,-96.77,1.0,78.78
Baranduda,3691,Wodonga,3.0,0.0,6.0,2.0,3.0,1.0,1.0,5.0,4.0,0.0,-96.77,1.0,97.97
Somers,3927,Mornington Peninsula,3.0,3.0,2.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,-96.77,1.0,181.37
Blind Bight,3980,Casey,4.0,1.0,3.0,4.0,0.0,3.0,2.0,6.0,1.0,0.0,-97.56,1.0,93.1
Ouyen,3490,Mildura,4.0,4.0,8.0,10.0,17.0,12.0,10.0,0.0,2.0,0.0,-97.56,1.0,80.0
Rupanyup,3388,Yarriambiack,4.0,0.0,15.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,-97.56,1.0,193.33
Avoca,3467,Pyrenees,6.0,4.0,7.0,4.0,2.0,10.0,7.0,0.0,12.0,0.0,-98.36,1.0,105.48
Bridgewater On Loddon,3516,Loddon,6.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,-98.36,1.0,88.89
Garfield,3814,Cardinia,6.0,1.0,3.0,0.0,2.0,2.0,3.0,4.0,1.0,0.0,-98.36,1.0,96.3
Welshpool,3965,South Gippsland,6.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-98.36,1.0,140.96
Kallista,3791,Yarra Ranges,7.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,-98.59,1.0,141.18
Avonsleigh,3782,Cardinia,8.0,0.0,5.0,0.0,1.0,0.0,2.0,3.0,9.0,0.0,-98.77,1.0,67.86
Rushworth,3612,Campaspe,10.0,8.0,14.0,7.0,0.0,5.0,1.0,6.0,18.0,0.0,-99.01,1.0,126.71
Miners Rest,3352,Ballarat,11.0,10.0,7.0,9.0,2.0,16.0,5.0,2.0,2.0,0.0,-99.1,1.0,98.48
Tecoma,3160,Yarra Ranges,16.0,10.0,8.0,2.0,7.0,6.0,7.0,5.0,0.0,0.0,-99.38,1.0,123.86
Lorne,3232,Surf Coast,47.0,26.0,20.0,13.0,16.0,14.0,7.0,5.0,2.0,0.0,-99.79,1.0,72.02
